model,instruction_prompt,text_id,text,Gender,Ethnicity,Age,Education,Sexual Orientation,Is Transgender,Political Affiliation,Is Parent,Technology Impact,Toxicity Problem,Religion Important,Seen Toxicity,Has Been Targeted,annotation
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I just want to talk to these crooks real quick. ..... igotcashonsightlmkforthelowlowapplemerch.,I just want to talk to these crooks real quick...... igotcashonsightlmkforthelowlowapplemerch.,Unknown,Unknown,Prefer not to say,4) Associate degree,Bisexual,Prefer not to say,Liberal,No,3) Neutral,3) Occasionally,2) Not very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Unknown,Black,6) 65 or older,"3) College, no degree",Homosexual,Prefer not to say,Independent,Prefer not to say,2) Somewhat negative,1) Never,1) No,False,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Nonbinary,Black,Prefer not to say,"3) College, no degree",Homosexual,Yes,Conservative,No,4) Somewhat positive,2) Rarely,Prefer not to say,True,False,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Nonbinary,White,1) 18 - 24,7) Professional degree,Homosexual,Prefer not to say,Conservative,Prefer not to say,4) Somewhat positive,5) Very Frequently,3) Somewhat,True,False,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Unknown,Hispanic,5) 55 - 64,5) Bachelor's degree,Homosexual,Prefer not to say,Liberal,No,3) Neutral,1) Never,4) Very,True,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Female,Other,Prefer not to say,1) No high school,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,3) Neutral,2) Rarely,2) Not very,True,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Maybe if you weren’t a bigoted asshole you wouldn’t get so many downvotes,Nonbinary,Hispanic,4) 45 - 54,4) Associate degree,Homosexual,Yes,Prefer not to say,Prefer not to say,1) Very negative,1) Never,2) Not very,True,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,Male,Hispanic,Prefer not to say,4) Associate degree,Homosexual,No,Prefer not to say,No,3) Neutral,2) Rarely,4) Very,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,Male,White,1) 18 - 24,"3) College, no degree",Bisexual,Yes,Liberal,Prefer not to say,5) Very positive,1) Never,2) Not very,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,Female,White,Under 18,Prefer not to say,Heterosexual,No,Liberal,No,5) Very positive,4) Frequently,3) Somewhat,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,Unknown,Other,3) 35 - 44,1) No high school,Other,No,Prefer not to say,No,2) Somewhat negative,2) Rarely,Prefer not to say,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,Male,Black,4) 45 - 54,4) Associate degree,Heterosexual,Prefer not to say,Conservative,Prefer not to say,2) Somewhat negative,3) Occasionally,1) No,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,A very high probability that I will have to drive 98% of the way to portland tomorrow and I really don't want to. goddammit...,Female,Other,5) 55 - 64,1) No high school,Heterosexual,Prefer not to say,Independent,No,3) Neutral,1) Never,4) Very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Then come back and try fight the man. Lmao,Then come back and try fight the man. Lmao,Male,Black,3) 35 - 44,6) Master's degree,Homosexual,Yes,Independent,Prefer not to say,5) Very positive,1) Never,2) Not very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Then come back and try fight the man. Lmao,Then come back and try fight the man. Lmao,Female,Black,4) 45 - 54,"3) College, no degree",Heterosexual,Yes,Prefer not to say,Yes,1) Very negative,4) Frequently,Prefer not to say,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Then come back and try fight the man. Lmao,Then come back and try fight the man. Lmao,Nonbinary,White,Under 18,4) Associate degree,Homosexual,Yes,Prefer not to say,Yes,1) Very negative,5) Very Frequently,Prefer not to say,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Then come back and try fight the man. Lmao,Then come back and try fight the man. Lmao,Male,Unknown,Prefer not to say,Other,Homosexual,Prefer not to say,Independent,No,2) Somewhat negative,3) Occasionally,2) Not very,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Then come back and try fight the man. Lmao,Then come back and try fight the man. Lmao,Male,Multiracial,1) 18 - 24,2) High School graduate,Homosexual,Yes,Conservative,Prefer not to say,3) Neutral,5) Very Frequently,Prefer not to say,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Then come back and try fight the man. Lmao,Then come back and try fight the man. Lmao,Unknown,Black,3) 35 - 44,1) No high school,Heterosexual,Prefer not to say,Prefer not to say,Prefer not to say,2) Somewhat negative,1) Never,1) No,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,someone tell mint that i'm dead,someone tell mint that i'm dead,Male,White,1) 18 - 24,1) No high school,Bisexual,Prefer not to say,Prefer not to say,No,1) Very negative,2) Rarely,4) Very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,someone tell mint that i'm dead,someone tell mint that i'm dead,Unknown,Asian,3) 35 - 44,"3) College, no degree",Bisexual,No,Prefer not to say,Yes,2) Somewhat negative,1) Never,2) Not very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,someone tell mint that i'm dead,someone tell mint that i'm dead,Nonbinary,White,6) 65 or older,8) Doctoral degree,Heterosexual,Prefer not to say,Liberal,Yes,1) Very negative,1) Never,4) Very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,someone tell mint that i'm dead,someone tell mint that i'm dead,Nonbinary,White,4) 45 - 54,8) Doctoral degree,Other,Prefer not to say,Conservative,Yes,1) Very negative,4) Frequently,4) Very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,someone tell mint that i'm dead,someone tell mint that i'm dead,Male,White,1) 18 - 24,Other,Homosexual,Prefer not to say,Independent,Prefer not to say,2) Somewhat negative,5) Very Frequently,2) Not very,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,someone tell mint that i'm dead,someone tell mint that i'm dead,Unknown,Other,Prefer not to say,6) Master's degree,Prefer not to say,No,Conservative,No,5) Very positive,1) Never,Prefer not to say,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,Female,Unknown,5) 55 - 64,1) No high school,Other,Prefer not to say,Liberal,Yes,5) Very positive,4) Frequently,2) Not very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,Female,Black,3) 35 - 44,"3) College, no degree",Homosexual,Yes,Conservative,No,2) Somewhat negative,1) Never,3) Somewhat,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,Unknown,White,Under 18,"3) College, no degree",Homosexual,Yes,Conservative,Yes,1) Very negative,3) Occasionally,4) Very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,Female,Other,Under 18,5) Bachelor's degree,Homosexual,Yes,Liberal,Yes,4) Somewhat positive,3) Occasionally,3) Somewhat,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,Male,Black,Prefer not to say,6) Master's degree,Other,Yes,Other,No,5) Very positive,5) Very Frequently,4) Very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,I am very glad he is okay and that you were able to take him to a vet. I hope he recovers well. The other post sounded like your dad wouldn’t let them have any vet care at all (though it’s still awful he couldn’t go right away). Please get them fixed ASAP! Have you had the others checked for this same parasite?,Male,White,2) 25 - 34,Other,Homosexual,Yes,Other,Yes,3) Neutral,1) Never,2) Not very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Amber wants to cuss him OUT! #LoveIsland,Amber wants to cuss him OUT! #LoveIsland,Female,White,3) 35 - 44,1) No high school,Prefer not to say,Yes,Prefer not to say,Yes,5) Very positive,4) Frequently,Prefer not to say,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Amber wants to cuss him OUT! #LoveIsland,Amber wants to cuss him OUT! #LoveIsland,Female,Other,2) 25 - 34,6) Master's degree,Homosexual,No,Other,Prefer not to say,3) Neutral,4) Frequently,1) No,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Amber wants to cuss him OUT! #LoveIsland,Amber wants to cuss him OUT! #LoveIsland,Nonbinary,Hispanic,3) 35 - 44,"3) College, no degree",Prefer not to say,No,Other,Yes,2) Somewhat negative,1) Never,3) Somewhat,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Amber wants to cuss him OUT! #LoveIsland,Amber wants to cuss him OUT! #LoveIsland,Female,Multiracial,Under 18,1) No high school,Heterosexual,Prefer not to say,Liberal,Prefer not to say,2) Somewhat negative,4) Frequently,3) Somewhat,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Amber wants to cuss him OUT! #LoveIsland,Amber wants to cuss him OUT! #LoveIsland,Female,Asian,5) 55 - 64,8) Doctoral degree,Homosexual,Yes,Conservative,Prefer not to say,5) Very positive,1) Never,2) Not very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Amber wants to cuss him OUT! #LoveIsland,Amber wants to cuss him OUT! #LoveIsland,Nonbinary,Black,Prefer not to say,1) No high school,Bisexual,Prefer not to say,Independent,No,2) Somewhat negative,3) Occasionally,4) Very,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"But fine go on being that simple minded child. Try your best to meek out a painful existence living in your own depravity. You're only excuse being \""But","But fine go on being that simple minded child. Try your best to meek out a painful existence living in your own depravity. You're only excuse being \""But",Nonbinary,White,6) 65 or older,Prefer not to say,Other,No,Other,No,5) Very positive,4) Frequently,2) Not very,False,False,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"But fine go on being that simple minded child. Try your best to meek out a painful existence living in your own depravity. You're only excuse being \""But","But fine go on being that simple minded child. Try your best to meek out a painful existence living in your own depravity. You're only excuse being \""But",Female,Unknown,3) 35 - 44,5) Bachelor's degree,Homosexual,Yes,Prefer not to say,Prefer not to say,4) Somewhat positive,4) Frequently,3) Somewhat,False,True,1
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"But fine go on being that simple minded child. Try your best to meek out a painful existence living in your own depravity. You're only excuse being \""But","But fine go on being that simple minded child. Try your best to meek out a painful existence living in your own depravity. You're only excuse being \""But",Male,Hispanic,Under 18,2) High School graduate,Other,Prefer not to say,Independent,Yes,2) Somewhat negative,4) Frequently,4) Very,True,True,1
