model,instruction_prompt,text_id,text,Gender,Ethnicity,Age,Education,Sexual Orientation,Is Transgender,Political Affiliation,Is Parent,Technology Impact,Toxicity Problem,Religion Important,Seen Toxicity,Has Been Targeted,annotation
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Thats me and reflux. Kinda sick at first, acid in throat every time stomach squeezes, but once i start eating, the body realizes ""wait we *are* hungry! Ill be damned"" and it goes away","Thats me and reflux. Kinda sick at first, acid in throat every time stomach squeezes, but once i start eating, the body realizes ""wait we *are* hungry! Ill be damned"" and it goes away",Unknown,Unknown,4) 45 - 54,5) Bachelor's degree,Heterosexual,No,Other,Prefer not to say,3) Neutral,5) Very Frequently,1) No,True,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Thats me and reflux. Kinda sick at first, acid in throat every time stomach squeezes, but once i start eating, the body realizes ""wait we *are* hungry! Ill be damned"" and it goes away","Thats me and reflux. Kinda sick at first, acid in throat every time stomach squeezes, but once i start eating, the body realizes ""wait we *are* hungry! Ill be damned"" and it goes away",Male,Unknown,Prefer not to say,2) High School graduate,Other,Prefer not to say,Conservative,Prefer not to say,4) Somewhat positive,5) Very Frequently,2) Not very,True,False,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Thats me and reflux. Kinda sick at first, acid in throat every time stomach squeezes, but once i start eating, the body realizes ""wait we *are* hungry! Ill be damned"" and it goes away","Thats me and reflux. Kinda sick at first, acid in throat every time stomach squeezes, but once i start eating, the body realizes ""wait we *are* hungry! Ill be damned"" and it goes away",Female,Asian,4) 45 - 54,Prefer not to say,Homosexual,No,Independent,No,4) Somewhat positive,5) Very Frequently,4) Very,True,False,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Thats me and reflux. Kinda sick at first, acid in throat every time stomach squeezes, but once i start eating, the body realizes ""wait we *are* hungry! Ill be damned"" and it goes away","Thats me and reflux. Kinda sick at first, acid in throat every time stomach squeezes, but once i start eating, the body realizes ""wait we *are* hungry! Ill be damned"" and it goes away",Unknown,Asian,1) 18 - 24,4) Associate degree,Prefer not to say,No,Conservative,Prefer not to say,5) Very positive,1) Never,1) No,True,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I would sue them for discrimination fucking bigots,I would sue them for discrimination fucking bigots,Unknown,Black,5) 55 - 64,7) Professional degree,Other,No,Conservative,Yes,5) Very positive,4) Frequently,2) Not very,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I would sue them for discrimination fucking bigots,I would sue them for discrimination fucking bigots,Nonbinary,Black,3) 35 - 44,Other,Homosexual,Prefer not to say,Independent,No,4) Somewhat positive,5) Very Frequently,3) Somewhat,False,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I would sue them for discrimination fucking bigots,I would sue them for discrimination fucking bigots,Unknown,Hispanic,3) 35 - 44,2) High School graduate,Heterosexual,Yes,Conservative,Yes,4) Somewhat positive,2) Rarely,Prefer not to say,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I would sue them for discrimination fucking bigots,I would sue them for discrimination fucking bigots,Unknown,Multiracial,Prefer not to say,Prefer not to say,Heterosexual,Prefer not to say,Other,Prefer not to say,2) Somewhat negative,2) Rarely,3) Somewhat,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I would sue them for discrimination fucking bigots,I would sue them for discrimination fucking bigots,Male,Hispanic,1) 18 - 24,"3) College, no degree",Bisexual,No,Prefer not to say,No,2) Somewhat negative,4) Frequently,2) Not very,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I would sue them for discrimination fucking bigots,I would sue them for discrimination fucking bigots,Unknown,Hispanic,Prefer not to say,"3) College, no degree",Bisexual,No,Other,Yes,3) Neutral,3) Occasionally,Prefer not to say,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Drag smack me up lad if you want,Drag smack me up lad if you want,Unknown,Unknown,Prefer not to say,7) Professional degree,Other,No,Independent,Yes,5) Very positive,2) Rarely,2) Not very,False,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Drag smack me up lad if you want,Drag smack me up lad if you want,Nonbinary,Asian,6) 65 or older,"3) College, no degree",Prefer not to say,No,Conservative,No,5) Very positive,5) Very Frequently,Prefer not to say,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Drag smack me up lad if you want,Drag smack me up lad if you want,Male,Asian,1) 18 - 24,Prefer not to say,Heterosexual,Prefer not to say,Liberal,Prefer not to say,4) Somewhat positive,4) Frequently,2) Not very,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Drag smack me up lad if you want,Drag smack me up lad if you want,Nonbinary,Other,2) 25 - 34,8) Doctoral degree,Bisexual,Yes,Other,Yes,2) Somewhat negative,2) Rarely,1) No,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Drag smack me up lad if you want,Drag smack me up lad if you want,Nonbinary,Multiracial,6) 65 or older,4) Associate degree,Other,No,Other,Yes,2) Somewhat negative,3) Occasionally,2) Not very,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Drag smack me up lad if you want,Drag smack me up lad if you want,Unknown,Black,2) 25 - 34,Prefer not to say,Homosexual,Prefer not to say,Liberal,No,1) Very negative,3) Occasionally,3) Somewhat,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Ha hahaha You searh for that????,Ha hahaha You searh for that????,Unknown,White,3) 35 - 44,5) Bachelor's degree,Prefer not to say,Yes,Other,Prefer not to say,1) Very negative,2) Rarely,2) Not very,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Ha hahaha You searh for that????,Ha hahaha You searh for that????,Nonbinary,Hispanic,1) 18 - 24,1) No high school,Bisexual,Prefer not to say,Other,Prefer not to say,5) Very positive,5) Very Frequently,4) Very,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Ha hahaha You searh for that????,Ha hahaha You searh for that????,Male,Multiracial,4) 45 - 54,Prefer not to say,Homosexual,Yes,Conservative,Prefer not to say,5) Very positive,1) Never,1) No,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Ha hahaha You searh for that????,Ha hahaha You searh for that????,Male,Black,5) 55 - 64,4) Associate degree,Heterosexual,Prefer not to say,Independent,Prefer not to say,5) Very positive,3) Occasionally,3) Somewhat,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Ha hahaha You searh for that????,Ha hahaha You searh for that????,Nonbinary,Asian,Prefer not to say,Prefer not to say,Homosexual,Yes,Prefer not to say,No,1) Very negative,3) Occasionally,4) Very,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Ha hahaha You searh for that????,Ha hahaha You searh for that????,Male,Other,2) 25 - 34,7) Professional degree,Heterosexual,Prefer not to say,Liberal,Yes,1) Very negative,4) Frequently,1) No,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill","The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill",Female,Asian,Under 18,7) Professional degree,Heterosexual,Prefer not to say,Independent,No,2) Somewhat negative,1) Never,3) Somewhat,True,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill","The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill",Unknown,White,1) 18 - 24,Prefer not to say,Heterosexual,Yes,Liberal,Yes,5) Very positive,2) Rarely,Prefer not to say,True,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill","The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill",Nonbinary,Asian,6) 65 or older,Other,Homosexual,Yes,Liberal,Yes,4) Somewhat positive,4) Frequently,3) Somewhat,True,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill","The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill",Unknown,White,Under 18,5) Bachelor's degree,Bisexual,Prefer not to say,Conservative,Yes,4) Somewhat positive,1) Never,1) No,True,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill","The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill",Male,Unknown,Under 18,1) No high school,Bisexual,Prefer not to say,Independent,Yes,2) Somewhat negative,5) Very Frequently,3) Somewhat,False,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill","The RJ/Mitch PnR action has been pretty pathetic. What I see is Mitch hasn't grasped the concept yet of head hunting his screens. He also doesn't hold them, not a wide enough base. Problem w/RJ is he doesn't really use the screen to score or get a paint touch. Gotta get downhill",Unknown,Asian,4) 45 - 54,7) Professional degree,Prefer not to say,Prefer not to say,Liberal,Yes,5) Very positive,4) Frequently,2) Not very,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You forgot the Russian flag!,You forgot the Russian flag!,Female,White,3) 35 - 44,Other,Heterosexual,Prefer not to say,Liberal,Prefer not to say,3) Neutral,5) Very Frequently,Prefer not to say,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You forgot the Russian flag!,You forgot the Russian flag!,Female,Hispanic,Under 18,1) No high school,Prefer not to say,No,Independent,Yes,5) Very positive,2) Rarely,Prefer not to say,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You forgot the Russian flag!,You forgot the Russian flag!,Male,Asian,1) 18 - 24,Other,Heterosexual,No,Conservative,Prefer not to say,5) Very positive,3) Occasionally,Prefer not to say,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You forgot the Russian flag!,You forgot the Russian flag!,Unknown,Multiracial,6) 65 or older,4) Associate degree,Heterosexual,No,Other,Prefer not to say,3) Neutral,4) Frequently,1) No,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You forgot the Russian flag!,You forgot the Russian flag!,Male,Black,Prefer not to say,Prefer not to say,Other,Yes,Independent,No,1) Very negative,5) Very Frequently,2) Not very,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You forgot the Russian flag!,You forgot the Russian flag!,Male,Multiracial,Under 18,8) Doctoral degree,Other,Prefer not to say,Conservative,No,1) Very negative,4) Frequently,1) No,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I love how Trump lives in your head rent free.,I love how Trump lives in your head rent free.,Unknown,Asian,Prefer not to say,5) Bachelor's degree,Homosexual,Prefer not to say,Other,Yes,3) Neutral,2) Rarely,2) Not very,True,False,I don't
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I love how Trump lives in your head rent free.,I love how Trump lives in your head rent free.,Male,Hispanic,Prefer not to say,"3) College, no degree",Homosexual,No,Liberal,Yes,4) Somewhat positive,5) Very Frequently,Prefer not to say,False,True,I don't
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I love how Trump lives in your head rent free.,I love how Trump lives in your head rent free.,Female,Multiracial,Under 18,Prefer not to say,Other,Prefer not to say,Other,Yes,2) Somewhat negative,4) Frequently,2) Not very,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I love how Trump lives in your head rent free.,I love how Trump lives in your head rent free.,Male,Other,5) 55 - 64,4) Associate degree,Other,Prefer not to say,Prefer not to say,Prefer not to say,3) Neutral,2) Rarely,4) Very,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I love how Trump lives in your head rent free.,I love how Trump lives in your head rent free.,Unknown,Other,4) 45 - 54,1) No high school,Bisexual,Prefer not to say,Other,No,4) Somewhat positive,1) Never,4) Very,False,False,1
